video,label,elbow_mean_idle,straight_ratio_idle,tripod_ratio,com_over_base_ratio,wall_dist_idle,wall_dist_move,wall_push_ratio,jerk_move,leg_drive_ratio,_n_frames,_n_moves,_idle_frames
N42.mp4,non_expert,100.3518728461315,0.10863757791629564,0.2368633791430881,0.7105901374292644,0.09576734341150463,0.10191324889900459,1.0641752671298281,0.059914969915642574,0.546839249490988,1237,6,1123
N43.mp4,non_expert,124.50682977119932,0.27610208816705334,0.2137704918032787,0.4937704918032787,0.09779703957764868,0.07539134816946941,0.7708959369946059,0.012777454266576352,0.27628747897907474,1525,7,1293
N44.mp4,non_expert,111.18662778032693,0.2326221610461115,0.3339181286549708,0.62046783625731,0.09295610515416061,0.04727294026010218,0.508551160746161,0.30377511535139257,0.46596056856168894,1710,9,1453
N45.mp4,non_expert,103.86705378053662,0.18719806763285024,0.41908325537885877,0.39476145930776424,0.0901369865131104,0.07602788059327811,0.843470312239879,0.729363754024995,0.18759241519139472,1069,6,828
N46.mp4,non_expert,105.988367876548,0.22298456260720412,0.10608020698576973,0.3169469598965071,0.1575889956827382,0.13457177877676957,0.8539414167489104,0.020449157645399483,0.5568996739832818,773,5,583
N47.mp4,non_expert,113.69469786374123,0.23945409429280398,0.029288702928870293,0.20606694560669456,0.05825562175677819,0.05810275702981401,0.9973757948827601,0.05216400103027595,0.2938809760945048,956,7,806
N48.mp4,non_expert,132.26995587383217,0.2815985130111524,0.12853863810252486,0.43993879112471307,0.10982955079907174,0.07781889287400032,0.7085423296590114,0.26579917948958576,0.4128011382642499,1307,7,1076
N49.mp4,non_expert,124.03705198762425,0.30463215258855586,0.12642045454545456,0.28172348484848486,0.10119553386405683,0.0725904537976534,0.7173285603876918,0.04974320124720286,0.23154568864895467,2112,11,1835
N50.mp4,non_expert,114.55472075118595,0.14427860696517414,0.0950354609929078,0.5531914893617021,0.08747611293185648,0.16091268616332483,1.839504092890298,1.2893003865030481,0.5830726354918143,705,4,603
N51.mp4,non_expert,89.95916102062108,0.0,0.23761118170266837,0.625158831003812,0.1292477668183672,0.10991398764345692,0.8504129846497849,0.024701109208090245,0.44495675062168605,787,7,560
N52.mp4,non_expert,116.8404266997912,0.22439024390243903,0.1900138696255201,0.5866851595006934,0.08243895754840808,0.08587124546322449,1.0416341690936508,0.10739010581254417,0.38489656884759416,721,3,615
N53.mp4,non_expert,153.14055867680128,0.7345575959933222,0.05905905905905906,0.27127127127127126,0.04544946414197578,0.13009630704344885,2.862438113960394,0.09962333416800895,0.48416783308959493,999,7,599
N54.mp4,non_expert,96.96584708620102,0.05,0.06279069767441861,0.4558139534883721,0.1289228806414013,0.20020849003686866,1.552932059162,0.02443951480697377,0.36093204018039554,430,2,280
N55.mp4,non_expert,83.17838721769314,0.1782178217821782,0.035955056179775284,0.32808988764044944,0.0926054963782649,0.09110482845603123,0.9837949385417335,0.6202007996783125,0.4728524951856797,445,2,303
N56.mp4,non_expert,114.44826625863632,0.23249299719887956,0.042322300596852956,0.3304395008138904,0.05674794809720967,0.0681448691007207,1.2008338517482522,0.11566609570276411,0.3729409903548066,1843,9,1428
N57.mp4,non_expert,109.5133865785323,0.15990730011587487,0.3361904761904762,0.4980952380952381,0.1506940688859379,0.12883616644900756,0.8549517499391941,0.06635052051226523,0.5083898240713425,1050,5,863
N58.mp4,non_expert,114.66047749320644,0.05242718446601942,0.01415929203539823,0.3805309734513274,0.12956827112629804,0.07481124387630922,0.5773885647474646,0.3960515790692803,0.721835996193688,565,2,515
N59.mp4,non_expert,112.30919875855514,0.17173913043478262,0.0,0.16584564860426929,0.06858690190288326,0.0665166407824994,0.9698153618096221,0.5906404783445894,0.4176097862680778,609,5,460
N60.mp4,non_expert,132.78955101055809,0.5766871165644172,0.174496644295302,0.6219239373601789,0.0485199674671764,0.05988080900561741,1.2341475023587258,0.31638160644489116,0.41696475540344013,447,4,326
N61.mp4,non_expert,98.99743850802916,0.11746680286006128,0.18430335097001763,0.6393298059964727,0.13135751639568932,0.11061771996600196,0.8421117769284672,0.08251723672611952,0.28365029274539655,1134,5,979
N62.mp4,non_expert,117.6374052419267,0.28888888888888886,0.16183574879227053,0.5990338164251208,0.14450719588104427,0.09461262565699148,0.6547260053929415,0.0368954410145388,0.22152761874831542,414,3,360
N63.mp4,non_expert,109.35319048040122,0.2127659574468085,0.23008849557522124,0.7876106194690266,0.13221470111790237,0.2957338424458283,2.2367695693265772,0.014347919807730597,0.41149223289981474,339,1,282
N64.mp4,non_expert,81.91333222711408,0.008695652173913044,0.017721518987341773,0.5468354430379747,0.06520203040870044,0.07524921152535718,1.154092894235808,0.14723196138808978,0.522819298851817,395,4,345
N65.mp4,non_expert,111.75960038621942,0.08717948717948718,0.0,0.4025641025641026,0.10865781504318657,0.10916196228708733,1.0046396772961395,0.002275178761722007,0.35638202669848223,390,195,195
N66.mp4,non_expert,112.27950814242666,0.024868123587038434,0.15514235909355026,0.5560720511330621,0.10802860291177341,0.13879722680958578,1.2848191147556527,0.03689546071905476,0.6604961469908643,1721,11,1327
N67.mp4,non_expert,105.77866412151883,0.05291005291005291,0.014725568942436412,0.678714859437751,0.13044277885549954,0.13903358277172562,1.0658587108693505,0.0063817767231034075,0.37260398378462606,747,8,567
N68.mp4,non_expert,123.14806977083994,0.2960829493087558,0.002938295788442703,0.6297747306562194,0.06567770822423143,0.053746679708604056,0.818339631183693,0.1397537716741026,0.6554715972289185,1021,3,868
N69.mp4,non_expert,93.31721433854875,0.12718204488778054,0.0,0.2188612099644128,0.10616924746490915,0.04690646003187149,0.4418083082795876,0.009571405205347678,0.31370879948417285,562,4,401
N70.mp4,non_expert,103.98855805517982,0.022222222222222223,0.09809264305177112,0.8392370572207084,0.06724348437489132,0.10512004516172686,1.5632745760603814,0.01370762467956806,0.6526779847505466,367,3,270
